reference,querry,ani,alignment_coverage,primary_cluster
P_bablabjr010,P_phenolica_S1093,0.786046,0.18409236690186018,0
P_scap26,P_citrea_S2233,0.786048,0.16412490922294845,0
P_ACER1,P_luteoviolacea_2ta16,0.786048,0.1310344827586207,0
P_SMS1,P_303,0.78605,0.095688749,0
P_aurantia_208,P_XMcav2N2,0.786052,0.12137486573576799,0
P_shioyasakiensis_M1400201,P_OOF1S7,0.786053,0.12359550561797752,0
P_303,P_peptidolytica_NBRC101021,0.786053,0.13532401524777637,0
P_BZA4,P_SMS1,0.786054,0.1271870794078062,0
P_B95,P_shioyasakiensis_28,0.786056,0.11414634146341464,0
P_JC3,P_shioyasakiensis_28,0.786056,0.13749309773605742,0
P_Of11M6,P_CO109Y,0.786061,0.1478711162255466,0
P_2103,P_spongiae_SAO44,0.786061,0.18688524590163935,0
P_Cn537,P_aurantia_S3788,0.786062,0.13171355498721227,0
P_CnMc737,P_piratica_OCN003,0.786062,0.15236318407960198,0
P_CnMc713,P_A22,0.786064,0.13578394598649662,0
P_shioyasakiensis_G21653S1,P_amylolytica_JW1,0.786064,0.1810810810810811,0
P_McH142,P_aurantia_S3895,0.786064,0.10465116279069768,0
P_Of11M6,P_lipolytica_LMEB39,0.786064,0.1323360184119678,0
P_P18,P_XMcav2N,0.786065,0.11590296495956873,0
P_galatheae_S4498,P_espejiana_DSM9414,0.78607,0.1361344537815126,0
P_PA2MD11,P_DL2H6,0.786076,0.1606425702811245,0
P_HMSA03,P_aurantia_S3788,0.786076,0.14669051878354203,0
P_CO109Y,P_peptidolytica_F1250A1,0.786076,0.15415282392026577,0
P_peptidolytica_F1250A1,P_ruthenica_S3245,0.786076,0.089848308,0
P_JC31,P_CO109Y,0.78608,0.1337579617834395,0
P_ruthenica_LMG19699,P_BMB,0.786083,0.12107950401167031,0
P_CNAT218,P_agarivorans_S816,0.786084,0.12651515151515152,0
P_303,P_citrea_S2233,0.786084,0.14866581956797967,0
P_UG31,P_shioyasakiensis_M1400201,0.786084,0.15965787598004277,0
P_scap25,P_JC31,0.786085,0.16569767441860464,0
P_gelatinilytica_NH153,P_OF7H1,0.786085,0.17054751415984895,0
P_P18,P_aurantia_S3788,0.786085,0.15161725067385445,0
P_SCSIO11900,P_maricaloris_LMG19692,0.786086,0.172859451,0
P_shioyasakiensis_BMC2,P_phenolica_KCTC12086,0.786086,0.19857235561323816,0
P_B95,P_citrea_DSM8771,0.786087,0.1419512195121951,0
P_bablabjr004,P_flavipulchra_ATCCBAA314,0.786087,0.16859279401767505,0
P_M1318928,P_peptidolytica_F1250A1,0.786088,0.15406976744186046,0
P_shioyasakiensis_28,P_JC28,0.786089,0.178475936,0
P_phenolica_S3898,P_Ps84H4,0.786091,0.20300751879699247,0
P_amylolytica_JW1,P_CNC920,0.786092,0.097439101,0
P_2CM41L,P_citrea_S2233,0.786092,0.147239264,0
P_M8,P_shioyasakiensis_28,0.786092,0.1406663141195135,0
P_UG32,P_CnMc715,0.786094,0.1378066378066378,0
P_MMG024,P_DL2H1,0.786094,0.12182410423452769,0
P_CO109Y,P_JC31,0.786094,0.1760797342192691,0
P_shioyasakiensis_BMC5,P_XMcav11Q,0.786094,0.17391304347826086,0
P_citrea_S2233,P_lipolytica_LMEB39,0.786094,0.13803317535545023,0
P_phenolica_KCTC12086,P_lipolytica_CSB02KR,0.786095,0.15782983970406905,0
P_bablabjr004,P_phenolica_S1093,0.786095,0.19782460910944935,0
P_Of7M16,P_JC28,0.786096,0.1368469717984281,0
P_G4,P_XMcav2N2,0.786096,0.083212735,0
P_2103,P_phenolica_S1093,0.786097,0.20065573770491804,0
P_shioyasakiensis_BMC3,P_phenolica_S1093,0.786097,0.19545454545454546,0
P_maricaloris_LMG19692,P_BZK2,0.786099,0.14560439560439561,0
P_scap25,P_UG31,0.786099,0.15843023255813954,0
P_shioyasakiensis_BMC3,P_B95,0.786101,0.15064935064935064,0
P_phenolica_S3898,P_CO133X,0.786101,0.18455228981544772,0
P_citrea_DSM8771,P_bablabjr004,0.786101,0.1381798002219756,0
P_piratica_OCN003,P_flavipulchra_S1925,0.786101,0.11596009975062344,0
P_JC28,P_MEBiC03607,0.786103,0.14723590585659552,0
P_JC31,P_SiA1,0.786103,0.11411889596602973,0
P_CNAT218,P_bablabjr011,0.786103,0.14696969696969697,0
P_D15MCD2,P_maricaloris_LMG19692,0.786103,0.17523056653491437,0
P_phenolica_S3898,P_CO302Y,0.786105,0.18455228981544772,0
P_porphyrae_MNAD16,P_peptidolytica_DSM14001,0.786105,0.1506578947368421,0
P_SCSIO43201,P_tunicata_D2,0.786105,0.097447796,0
P_S3260,P_DL2H6,0.786108,0.16916666666666666,0
P_scap25,P_phenolica_OBC302,0.786108,0.17877906976744187,0
P_citrea_S2233,P_porphyrae_MNAD16,0.786108,0.1362559241706161,0
P_aurantia_208,P_SR455,0.786113,0.080021482,0
P_bablabjr011,P_citrea_S2233,0.786113,0.1527958387516255,0
P_flavipulchra_ATCCBAA314,P_spongiae_SAO44,0.786113,0.11234089651355839,0
P_maricaloris_LMG19692,P_xiamenensis_PSDB,0.786113,0.12857142857142856,0
P_SCSIO43201,P_CO325X,0.786114,0.086426914,0
P_aliena_EH1,P_JW3,0.786114,0.13455258001306336,0
P_rubra_DSM6842,P_2103,0.786117,0.092565239,0
P_XMcav2N,P_Cn537,0.786117,0.088688263,0
P_citrea_DSM8771,P_OOF1S7,0.786117,0.12375138734739179,0
P_shioyasakiensis_M1400201,P_galatheae_S4498,0.786117,0.1853932584269663,0
P_citrea_DSM8771,P_undina_DSM6065,0.786118,0.14039955604883464,0
P_citrea_DSM8771,P_scap26,0.786119,0.14261931187569368,0
P_rubra_DSM6842,P_agarivorans_NW4327,0.786123,0.068439193,0
P_CnMc715,P_peptidolytica_F1250A1,0.786125,0.11835205992509364,0
P_aurantia_S3788,P_PA2MD11,0.786126,0.1425689307330195,0
P_Of5H6,P_SK20,0.786127,0.12162162162162163,0
P_peptidolytica_NBRC101021,P_bablabjr004,0.786127,0.14097496706192358,0
P_flavipulchra_SCSIO43202,P_B7P1,0.786129,0.1490304709141274,0
P_PPB1,P_CnMc713,0.786129,0.077003122,0
P_flavipulchra_ATCCBAA314,P_shioyasakiensis_BMC2,0.786129,0.14941892639734367,0
P_XMcav11Q,P_gelatinilytica_NH153,0.786132,0.14427860696517414,0
P_FE4,P_spongiae_SAO44,0.786134,0.1872053872053872,0
P_shioyasakiensis_G21653S1,P_citrea_DSM8771,0.786135,0.16756756756756758,0
P_M1400202,P_OFAV1,0.786137,0.15,0
P_bablabjr010,P_XMcav2N2,0.786137,0.10840282232200128,0
P_rhizosphaerae_hCg42,P_aurantia_208,0.786137,0.13949579831932774,0
P_BZK2,P_A22,0.786139,0.16602564102564102,0
P_shioyasakiensis_28,P_flavipulchra_NCIMB2033,0.786139,0.17780748663101603,0
P_M8,P_ostereae_hOe124,0.786141,0.1337916446324696,0
P_shioyasakiensis_28,P_peptidolytica_DSM14001,0.786141,0.1497326203208556,0
P_BZK2,P_flavipulchra_LMG20361,0.786142,0.16346153846153846,0
P_JC28,P_citrea_S2233,0.786143,0.1532567049808429,0
P_shioyasakiensis_G21653S1,P_phenolica_OBC302,0.786146,0.1972972972972973,0
P_SCSIO43201,P_2102,0.786147,0.12761020881670534,0
P_KMM661,P_M8,0.786156,0.13352073085031624,0
P_SCSIO43201,P_PA2MD11,0.786156,0.13747099767981438,0
P_aurantia_S3895,P_M1400202,0.786157,0.16082064857710127,0
P_SW010604,P_SMS1,0.786157,0.09723261,0
P_citrea_DSM8771,P_agarivorans_NW4327,0.78616,0.14261931187569368,0
P_JW3,P_CO325X,0.786161,0.092892768,0
P_XMcav11Q,P_SDCH90,0.786162,0.14870093974571585,0
P_D15MCD2,P_piratica_OCN003,0.786162,0.16996047430830039,0
P_UG31,P_OOF1S7,0.786163,0.19743406985032075,0
P_2CM41L,P_amylolytica_JW1,0.786163,0.1383776414451261,0
P_aurantia_208,P_SMS1,0.786164,0.14070891514500536,0
P_shioyasakiensis_28,P_aurantia_S3788,0.786165,0.15307486631016043,0
P_piratica_OCN003,P_scap25,0.78617,0.1259351620947631,0
P_bablabjr011,P_A25,0.786171,0.15344603381014305,0
P_Of5H6,P_D15MCD2,0.786171,0.1372972972972973,0
P_CO342X,P_M1318928,0.786171,0.12971428571428573,0
P_phenolica_OBC302,P_M1318928,0.786171,0.17110973341599503,0
P_aurantia_S3895,P_rubra_DSM6842,0.786172,0.14096624751819986,0
P_citrea_S2231,P_phenolica_OBC302,0.786173,0.19312009656004828,0
P_B95,P_shioyasakiensis_BMC4,0.786173,0.1126829268292683,0
P_JC31,P_2103,0.786174,0.13694267515923567,0
P_A25,P_SR454,0.786174,0.12927756653992395,0
P_MMG024,P_CNAT241,0.786176,0.090553746,0
P_SCSIO,P_SCSIO43201,0.786176,0.15789473684210525,0
P_M1318928,P_flavipulchra_SCSIO43202,0.786176,0.17078488372093023,0
P_CNAT218,P_peptidolytica_F1250A1,0.786176,0.1159090909090909,0
P_citrea_DSM8771,P_126,0.786177,0.13374028856825748,0
P_porphyrae_MNAD16,P_CO348,0.786177,0.1631578947368421,0
P_SMS1,P_MM172,0.786178,0.068349106,0
P_A22,P_aurantia_S3790,0.786178,0.13812464907355418,0
P_peptidolytica_F1250A1,P_xiamenensis_PSDB,0.786178,0.12018669778296383,0
P_A22,P_PPB1,0.78618,0.17181358787198203,0
P_BZB3,P_SCSIO43101,0.78618,0.19738562091503267,0
P_MMG024,P_rubra_SCSIO_6842,0.786181,0.099022801,0
P_M8,P_MMG024,0.786182,0.10206240084611316,0
P_bablabjr004,P_phenolica_S1189,0.786182,0.20326308633582596,0
P_XMcav11Q,P_BZK2,0.786184,0.1498065229408513,0
P_phenolica_S1093,P_aurantia_208,0.786184,0.20476190476190476,0
P_lipolytica_LMEB39,P_spongiae_UST010723006,0.786185,0.14655172413793102,0
P_P94,P_N12309,0.786186,0.098321343,0
P_SDCH90,P_flavipulchra_LMG20361,0.786186,0.168467896,0
P_rhizosphaerae_hCg42,P_ruthenica_LMG19699,0.786196,0.099159664,0
P_MB47,P_flavipulchra_ATCCBAA314,0.786198,0.18,0
P_SCSIO43088,P_phenolica_S1093,0.786199,0.190625,0
P_citrea_S2231,P_Of11M6,0.7862,0.15328907664453834,0
P_piratica_OCN003,P_Scap03,0.7862,0.1259351620947631,0
P_SCSIO11900,P_aurantia_S3895,0.7862,0.1631663974151858,0
P_OANN1,P_shioyasakiensis_M1400201,0.786202,0.14558058925476602,0
P_A22,P_P18,0.786203,0.145985401,0
P_OF5H5,P_SK20,0.786203,0.12155591572123177,0
P_KMM661,P_galatheae_S4498,0.786203,0.14406184118060436,0
P_McH142,P_CNC920,0.786204,0.076109937,0
P_BZK2,P_XMcav2N,0.786204,0.10705128205128205,0
P_phenolica_OBC302,P_PA2MD11,0.786206,0.1903285802851829,0
P_M1400202,P_luteoviolacea_2ta16,0.786206,0.17434210526315788,0
P_OF7H1,P_MB47,0.786207,0.13961218836565098,0
P_B95,P_spongiae_UST010723006,0.786208,0.10048780487804879,0
P_SMS1,P_MB47,0.78621,0.10147213459516298,0
P_CnMc713,P_A25,0.786212,0.11552888222055514,0
P_aurantia_S3895,P_NJ631,0.786212,0.16942422236929186,0
P_tunicata_D2,P_scap25,0.786212,0.14951573849878935,0
P_SCSIO43088,P_peptidolytica_F1250A1,0.786213,0.149375,0
P_bablabjr004,P_JC3,0.786214,0.1611148878314072,0
P_bablabjr010,P_JW3,0.786214,0.1699807568954458,0
P_SCSIO43101,P_BMB,0.786217,0.16501650165016502,0
P_shioyasakiensis_M1400201,P_MM172,0.786218,0.12640449438202248,0
P_aurantia_S3788,P_NJ631,0.786218,0.16476126429051782,0
P_SCSIO,P_UG31,0.786219,0.16842105263157894,0
P_JC28,P_SiA1,0.786223,0.12370005473453749,0
P_citrea_S2231,P_bablabjr011,0.786223,0.13458056729028364,0
P_M1400202,P_M1318928,0.786224,0.1368421052631579,0
P_ruthenica_LMG19699,P_aurantia_208,0.786224,0.10284463894967177,0
P_shioyasakiensis_G21653S1,P_BZB3,0.786233,0.20608108108108109,0
P_2103,P_phenolica_S1189,0.786234,0.1921311475409836,0
P_MEBiC03607,P_phenolica_S3898,0.786234,0.19671052631578947,0
P_JC28,P_MB47,0.786235,0.14723590585659552,0
P_OF7H1,P_lipolytica_CSB02KR,0.786235,0.12631578947368421,0
P_DL2H22,P_BZB3,0.786237,0.1465564738292011,0
P_McH17,P_CnMc737,0.786237,0.1324228028503563,0
P_lipolytica_CSB02KR,P_BZB3,0.786238,0.18377253814147018,0
P_SMS1,P_SCSIO43088,0.786238,0.10410094637223975,0
P_SCSIO43201,P_ostereae_hOe124,0.786238,0.12819025522041763,0
P_phenolica_KCTC12086,P_130,0.786239,0.13316892725030827,0
P_spongiae_SAO44,P_XMcav2N2,0.786239,0.086572438,0
P_shioyasakiensis_LC2,P_peptidolytica_F1250A1,0.786241,0.1511627906976744,0
P_peptidolytica_F1250A1,P_PA2MD11,0.786242,0.1306884480746791,0
P_CNC920,P_SK20,0.786242,0.1293941660433807,0
P_UG31,P_ostereae_hOe125,0.786242,0.15965787598004277,0
P_P94,P_lipolytica_CSB02KR,0.786243,0.09352518,0
P_McH17,P_porphyrae_MNAD16,0.786243,0.13064133016627077,0
P_shioyasakiensis_BMC4,P_phenolica_S1093,0.786246,0.1808443604284814,0
P_flavipulchra_S1925,P_porphyrae_MNAD16,0.786246,0.14400921658986174,0
P_PA2MD11,P_rubra_SCSIO_6842,0.786246,0.12248995983935743,0
P_P94,P_aurantia_208,0.786248,0.12182254196642686,0
P_rubra_DSM6842,P_shioyasakiensis_BMC3,0.786248,0.094042344,0
P_A22,P_SiA1,0.78625,0.12352610892756878,0
P_DL2H6,P_aurantia_S3895,0.78625,0.13561320754716982,0
P_MEBiC03607,P_flavipulchra_ATCCBAA314,0.786253,0.17763157894736842,0
P_MEBiC03607,P_R96,0.786254,0.11513157894736842,0
P_JC31,P_P18,0.786255,0.13906581740976645,0
P_peptidolytica_F1250A1,P_shioyasakiensis_BMC3,0.786255,0.13127187864644108,0
P_SCSIO11900,P_aurantia_S3788,0.786257,0.15993537964458804,0
P_OF5H5,P_G4,0.786259,0.092922744,0
P_SCSIO43101,P_XMcav11Q,0.786259,0.1768976897689769,0
P_R96,P_aurantia_S3895,0.786259,0.10483460559796437,0
P_APM04,P_rubra_DSM6842,0.786259,0.097613883,0
P_flavipulchra_LMG20361,P_Hal040,0.786261,0.15166949632144877,0
P_flavipulchra_LMG20361,P_MEBiC03607,0.786261,0.1482739105829089,0
P_xiamenensis_PSDB,P_XMcav11Q,0.786262,0.15339425587467362,0
P_M8,P_shioyasakiensis_G21653S1,0.786262,0.1327340031729244,0
P_tunicata_D2,P_scap26,0.786263,0.15254237288135594,0
P_OFAV1,P_galatheae_S4498,0.786267,0.16584766584766586,0
P_agarivorans_S816,P_citrea_DSM8771,0.786273,0.1634954193093728,0
P_UG31,P_citrea_S2233,0.786273,0.16108339272986458,0
P_phenolica_S3898,P_shioyasakiensis_G21653S1,0.786275,0.20027341079972658,0
P_phenolica_KCTC12086,P_bablabjr010,0.786276,0.18249075215782984,0
P_citrea_S2233,P_126,0.786277,0.14040284360189573,0
P_D15MCD2,P_phenolica_S3898,0.786277,0.19433465085638998,0
P_PA2MD11,P_XMcav11Q,0.786279,0.1680053547523427,0
P_FE4,P_aurantia_208,0.786279,0.1595959595959596,0
P_S3260,P_Of5H6,0.78628,0.175,0
P_SK18,P_Of5H6,0.78628,0.18492618492618493,0
P_M1400202,P_D15MCD2,0.786281,0.1618421052631579,0
P_phenolica_S3663,P_lipolytica_CSB02KR,0.786281,0.17169069462647443,0
P_DL2H22,P_shioyasakiensis_BMC5,0.786281,0.097520661,0
P_MM172,P_D15MCD2,0.786282,0.14701492537313432,0
P_phenolica_S3898,P_UG32,0.786282,0.16404647983595352,0
P_rubra_DSM6842,P_shioyasakiensis_BMC5,0.786284,0.095519449,0
P_flavipulchra_ATCCBAA314,P_SW010604,0.786285,0.089097952,0
P_shioyasakiensis_G21653S1,P_peptidolytica_NBRC101021,0.786285,0.14324324324324325,0
P_DSM,P_galatheae_S4498,0.786286,0.14521926671459381,0
P_CO342X,P_B95,0.786287,0.1662857142857143,0
P_McH17,P_Hal040,0.786287,0.1330166270783848,0
P_shioyasakiensis_M1400201,P_ruthenica_LMG19699,0.786287,0.1306179775280899,0
P_citrea_S2233,P_shioyasakiensis_G21653S1,0.786289,0.1415876777251185,0
P_piratica_OCN003,P_PPB1,0.78629,0.084164589,0
P_CnMc737,P_citrea_DSM8771,0.78629,0.1654228855721393,0
P_rubra_SCSIO_6842,P_P18,0.786291,0.092385787,0
P_SDCH90,P_CO342X,0.786292,0.16020343293070566,0
P_JW3,P_agarivorans_S816,0.786292,0.13466334164588528,0
P_aurantia_S3790,P_porphyrae_MNAD16,0.786292,0.14173228346456693,0
P_SCSIO43088,P_aurantia_S3788,0.786293,0.14125,0
P_citrea_DSM8771,P_bablabjr010,0.786293,0.13706992230854606,0
P_Cn537,P_flavipulchra_LMG20361,0.786293,0.17199488491048592,0
P_piratica_OCN003,P_M1318928,0.786294,0.14962593516209477,0
P_shioyasakiensis_28,P_ruthenica_LMG19699,0.786294,0.1303475935828877,0
P_peptidolytica_NBRC101021,P_CO325X,0.786295,0.08168643,0
P_spongiae_SAO44,P_CnMc737,0.786296,0.17137809187279152,0
P_gelatinilytica_NH153,P_M1400202,0.786296,0.15166771554436753,0
P_SCSIO43201,P_phenolica_S3663,0.786298,0.169953596,0
P_2CM36K,P_A25,0.7863,0.18875502008032127,0
P_spongiae_SAO44,P_JW3,0.7863,0.11719670200235571,0
P_citrea_DSM8771,P_PPB1,0.7863,0.12264150943396226,0
P_CNAT218,P_SG453,0.7863,0.12954545454545455,0
P_shioyasakiensis_28,P_aurantia_S3895,0.7863,0.1537433155080214,0
P_aurantia_208,P_802,0.786301,0.12298603651987111,0
P_UG32,P_DSM,0.786305,0.12554112554112554,0
P_ostereae_hOe125,P_flavipulchra_SCSIO43202,0.786305,0.17184527584020293,0
P_tunicata_D2,P_ostereae_hOe124,0.78631,0.18462469733656175,0
P_SDCH90,P_phenolica_S1093,0.78631,0.19453273998728543,0
P_SCSIO43101,P_MMG024,0.786311,0.1702970297029703,0
P_aurantia_208,P_peptidolytica_F1250A1,0.786311,0.13426423200859292,0
P_OF5H5,P_ruthenica_S2756,0.786311,0.093462993,0
P_donghaensis_HJ51,P_spongiae_UST010723006,0.786314,0.15228426395939088,0
P_303,P_CO342X,0.786316,0.1588310038119441,0
P_McH142,P_JW3,0.786316,0.13107822410147993,0
P_shioyasakiensis_M1400201,P_JC3,0.786318,0.16573033707865167,0
P_lipolytica_CSB02KR,P_McH142,0.786318,0.1144244105409154,0
P_aliena_EH1,P_SCSIO43201,0.786319,0.13128674069235793,0
P_N12309,P_flavipulchra_NCIMB2033,0.786319,0.17066839714471121,0
P_M8,P_aliena_EH1,0.78632,0.12374405076679006,0
P_aurantia_208,P_distincta_KMM3548,0.78632,0.11439312567132116,0
P_CO133X,P_phenolica_S3898,0.78632,0.1796448087431694,0
P_SMS1,P_802,0.786323,0.097791798,0
P_peptidolytica_F1250A1,P_CNAT2181,0.786323,0.088098016,0
P_shioyasakiensis_28,P_flavipulchra_ATCCBAA314,0.786323,0.178475936,0
P_JC28,P_lipolytica_LMEB39,0.786323,0.13793103448275862,0
P_phenolica_S3898,P_OOF1S7,0.786324,0.15857826384142173,0
P_SDCH90,P_MM172,0.786326,0.12396694214876033,0
P_A25,P_distincta_KMM3548,0.786327,0.15019011406844107,0
P_aurantia_208,P_2103,0.78633,0.12406015037593984,0
P_P94,P_aurantia_S3790,0.78633,0.11031175059952038,0
P_luteoviolacea_2ta16,P_peptidolytica_NBRC101021,0.78633,0.12332053742802303,0
P_phenolica_S1189,P_xiamenensis_PSDB,0.78633,0.14169491525423727,0
P_bablabjr011,P_MMG024,0.786331,0.14174252275682706,0
P_McH142,P_UG31,0.786331,0.1416490486257928,0
P_SG433,P_DL2H1,0.786332,0.15369127516778525,0
P_P18,P_phenolica_KCTC12086,0.786332,0.20485175202156333,0
P_rubra_SCSIO_6842,P_distincta_16SW7,0.786334,0.075126904,0
P_BMB,P_piratica_OCN003,0.786334,0.095210617,0
P_phenolica_S3898,P_N12309,0.786335,0.18455228981544772,0
P_PAST1,P_XMcav2N,0.786335,0.10529634300126103,0
P_phenolica_S3663,P_S3260,0.786336,0.145478375,0
P_XMcav2N,P_BZK2,0.786338,0.090812533,0
P_JC31,P_M1318928,0.786338,0.12367303609341826,0
P_UG31,P_CnMc713,0.786339,0.1375623663578047,0
P_gelatinilytica_NH153,P_citrea_S2233,0.786339,0.15859030837004406,0
P_porphyrae_MNAD16,P_phenolica_KCTC12086,0.786339,0.20065789473684212,0
P_A25,P_SG445,0.78634,0.12737642585551331,0
P_ruthenica_LMG19699,P_Hal040,0.786343,0.15536105032822758,0
P_distincta_ATCC700518,P_A25,0.786344,0.15461847389558234,0
P_phenolica_OBC302,P_CnMc737,0.786354,0.19342839429634223,0
P_xiamenensis_PSDB,P_aurantia_208,0.786354,0.12010443864229765,0
P_OFAV1,P_phenolica_KCTC12086,0.786354,0.18304668304668303,0
P_aurantia_S3788,P_SW010604,0.786357,0.079354405,0
P_XMcav2N,P_shioyasakiensis_BMC4,0.786359,0.092936803,0
P_CO342X,P_aurantia_S3895,0.78636,0.144,0
P_bablabjr011,P_Of7M16,0.786361,0.12418725617685306,0
P_aurantia_S3895,P_agarivorans_S816,0.786361,0.12971542025148908,0
P_rhizosphaerae_hCg42,P_A22,0.786362,0.1434173669467787,0
P_rubra_DSM6842,P_FE4,0.786362,0.098473658,0
P_Of11M6,P_shioyasakiensis_28,0.786362,0.14614499424626007,0
P_citrea_S2231,P_DL2H1,0.786363,0.15389257694628847,0
P_peptidolytica_F1250A1,P_shioyasakiensis_BMC5,0.786367,0.12893815635939324,0
P_donghaensis_HJ51,P_UG31,0.786369,0.1453045685279188,0
P_UG32,P_ostereae_hOe125,0.786369,0.15728715728715728,0
P_UG32,P_rubra_S2471,0.786369,0.21645021645021645,0
P_aurantia_S3788,P_shioyasakiensis_BMC4,0.786369,0.14794889038332212,0
P_N12309,P_peptidolytica_F1250A1,0.78637,0.15249837767683322,0
P_G4,P_PAST1,0.786371,0.170767004,0
P_JW3,P_undina_DSM6065,0.786373,0.1327930174563591,0
P_flavipulchra_ATCCBAA314,P_KMM661,0.786374,0.11178749308245711,0
P_maricaloris_LMG19692,P_aurantia_S3895,0.786375,0.13406593406593406,0
P_A22,P_espejiana_DSM9414,0.786375,0.13307130825379002,0
P_P94,P_P18,0.786377,0.098321343,0
P_2CM37A,P_aurantia_S3895,0.786381,0.1411764705882353,0
P_Cn537,P_flavipulchra_ATCCBAA314,0.786382,0.16751918158567775,0
P_PPB1,P_CNAT241,0.786383,0.079084287,0
P_piratica_OCN003,P_FE4,0.786383,0.15773067331670823,0
P_gelatinilytica_NH153,P_JW3,0.786383,0.16928886091881687,0
P_maricaloris_LMG19692,P_SG411,0.786391,0.13791208791208792,0
P_UG32,P_BZB3,0.786392,0.19913419913419914,0
P_gelatinilytica_NH153,P_OANN1,0.786392,0.16488357457520453,0
P_DL2H22,P_P18,0.786392,0.095316804,0
P_CO109Y,P_phenolica_S1093,0.786392,0.1973421926910299,0
P_citrea_DSM8771,P_peptidolytica_NBRC101021,0.786393,0.14483906770255273,0
P_SDCH90,P_BZB3,0.786395,0.20089001907183726,0
P_porphyrae_MNAD16,P_M1400202,0.786395,0.15592105263157896,0
P_G4,P_flavipulchra_NCIMB2033,0.786395,0.12301013024602026,0
P_DL2H6,P_KMM661,0.786399,0.10966981132075472,0
P_McH17,P_shioyasakiensis_G21653S1,0.786399,0.1330166270783848,0
P_rubra_S2471,P_citrea_DSM8771,0.786401,0.11868958109559613,0
P_R96,P_piratica_OCN003,0.786403,0.073791349,0
P_piratica_OCN003,P_undina_NEM02,0.786403,0.13216957605985039,0
P_lipolytica_CSB02KR,P_JC31,0.786404,0.1553398058252427,0
P_BZB3,P_Ps84H4,0.786404,0.21372549019607842,0
P_UG31,P_rhizosphaerae_hCg42,0.786404,0.17248752672843906,0
P_maricaloris_LMG19692,P_P18,0.786405,0.13901098901098902,0
P_distincta_16SW7,P_peptidolytica_F1250A1,0.786405,0.11589403973509933,0
P_NBRC102222,P_citrea_DSM8771,0.786406,0.15737473535638674,0
P_FE4,P_flavipulchra_LMG20361,0.786406,0.16094276094276094,0
P_lipolytica_CSB02KR,P_flavipulchra_LMG20361,0.786407,0.15464632454923716,0
P_DL2H1,P_MMG024,0.786408,0.10483432916892993,0
P_BZB3,P_donghaensis_HJ51,0.786408,0.17254901960784313,0
P_Hal040,P_M1400202,0.786409,0.15701415701415702,0
P_aliena_EH1,P_amylolytica_JW1,0.786409,0.1338994121489223,0
P_CO342X,P_bablabjr011,0.786409,0.12571428571428572,0
P_flavipulchra_NCIMB2033,P_N12309,0.78641,0.1430939226519337,0
P_flavipulchra_S1925,P_shioyasakiensis_BMC4,0.78641,0.14516129032258066,0
P_ruthenica_S3245,P_SK20,0.786411,0.13411938098747236,0
P_B7P1,P_aurantia_208,0.786413,0.14160485502360082,0
P_DL2H1,P_G4,0.786415,0.090168387,0
P_flavipulchra_SCSIO43202,P_SiA1,0.786415,0.12409972299168975,0
P_SCSIO,P_JC28,0.786416,0.16680161943319838,0
P_CnMc713,P_SCSIO43201,0.786416,0.11852963240810202,0
P_CO348,P_aurantia_S3895,0.786416,0.1399548532731377,0
P_CO348,P_citrea_S2231,0.786416,0.14616252821670428,0
P_OF7H1,P_donghaensis_HJ51,0.786417,0.12520775623268698,0
P_BZK2,P_A25,0.78642,0.17051282051282052,0
P_OF5H5,P_BZK2,0.78642,0.13560237709346298,0
P_citrea_S2231,P_CO348,0.78642,0.15087507543753773,0
P_SMS1,P_2103,0.786421,0.098843323,0
P_B95,P_peptidolytica_NBRC101021,0.786421,0.1326829268292683,0
P_aliena_SW19,P_amylolytica_JW1,0.78643,0.13333333333333333,0
P_A25,P_bablabjr011,0.78643,0.155893536,0
P_peptidolytica_DSM14001,P_citrea_DSM8771,0.78643,0.1707905853952927,0
P_B7P1,P_peptidolytica_F1250A1,0.78643,0.15509103169251517,0
P_ruthenica_S3245,P_BZA4,0.786431,0.15327929255711129,0
P_phenolica_OBC302,P_scap25,0.786431,0.14879107253564786,0
P_Of5H6,P_SCSIO43088,0.786434,0.13567567567567568,0
